text,label
세종특별자치시 성북구 서초중앙72길 과 같은 유사 주소 있음,비정상
세종특별자치시 성북구 개포25거리,정상
제주특별자치도 영월군 반포대길 (민재박조면),정상
대구광역시 노원구 서초중앙356가 (예진노면),정상
인천광역시 중구 석촌호수길,정상
제주특별자치도 평창군 도산대길 (동현이읍),정상
전라북도 부천시 반포대50거리,정상
경상북도 안양시 잠실85가 그리고 이름은 성진호,비정상
부산광역시 양천구 논현길 의 위치를 파악할 수 없습니다.,비정상
광주광역시 성북구 압구정05거리,정상
광주광역시 노원구 언주790길 추가 정보 없음,비정상
충청북도 단양군 양재천거리,정상
인천광역시 마포구 석촌호수거리 (선영송동),정상
대전광역시 양천구 언주길 (정희최이동),정상
서울특별시 영등포구 서초대길 (현준권김마을),정상
충청북도 공주시 개포68가 (은서오리),정상
대구광역시 양천구 영동대1길,정상
인천광역시 강남구 석촌호수길,정상
경상북도 부여군 언주624길 (상호김김마을),정상
부산광역시 서초구 석촌호수길 (승현김박동) 그리고 이름은 황동현,비정상
경상북도 평창군 압구정거리 (민재윤동),정상
대구광역시 중랑구 압구정0가 다음주 배송 예정,비정상
울산광역시 중랑구 압구정9거리 잘못된 주소라고 생각해요,비정상
전라남도 연천군 압구정거리 (영철이읍),정상
세종특별자치시 송파구 테헤란길 (시우이김면),정상
충청남도 양주시 역삼227거리,정상
경기도 철원군 논현5로,정상
제주특별자치도 청주시 서원구 가락343길 (영환김류리),정상
전라남도 춘천시 삼성가,정상
제주특별자치도 삼척시 서초중앙754로 (영환김읍),정상
충청북도 군포시 테헤란가 (도현박남면),정상
울산광역시 송파구 학동7로 (재현문동),정상
인천광역시 동작구 역삼29가 (은주조면) 어떤 장소인지 몰라요,비정상
울산광역시 노원구 도산대059길 (경희이동),정상
충청남도 의왕시 오금로 (영수이강마을),정상
경상남도 성남시 수정구 논현로,정상
강원도 양평군 테헤란길 (진호김동),정상
전라북도 화성시 서초대415로 (성민엄마을),정상
충청남도 구리시 선릉7거리 는 삭제된 주소입니다.,비정상
대구광역시 용산구 양재천47로 에서 회의가 있었습니다.,비정상
대구광역시 용산구 테헤란089길,정상
인천광역시 용산구 잠실길 과 같은 유사 주소 있음,비정상
대전광역시 송파구 역삼로 (민서박장마을),정상
제주특별자치도 구리시 석촌호수64가 (건우김강동),정상
인천광역시 강동구 언주로 의 위치를 파악할 수 없습니다.,비정상
충청북도 하남시 잠실960가,정상
경기도 부천시 오정구 가락213가 (영희장마을),정상
경기도 계룡시 선릉거리 (현주이황읍) 추가 정보 없음,비정상
세종특별자치시 금천구 영동대897거리 (춘자송김동),정상
대전광역시 동대문구 석촌호수로 (준호서심리) 추가 정보 없음,비정상
대전광역시 광진구 석촌호수4가 (정순최황리) 는 삭제된 주소입니다.,비정상
세종특별자치시 성북구 삼성707거리 의 위치를 파악할 수 없습니다.,비정상
전라북도 평택시 테헤란57거리 (우진김한동) 의 위치를 파악할 수 없습니다.,비정상
경상남도 영월군 봉은사가,정상
울산광역시 성동구 도산대1길,정상
제주특별자치도 부천시 원미구 석촌호수034가 어떤 장소인지 몰라요,비정상
대전광역시 남구 개포56거리 (미경김허리) 어떤 장소인지 몰라요,비정상
경기도 고양시 언주로 다음주 배송 예정,비정상
인천광역시 서초구 선릉93로 (재호박곽면) 그리고 이름은 류순자,비정상
충청남도 양양군 반포대5길 (혜진양읍),정상
대전광역시 노원구 석촌호수길 어떤 장소인지 몰라요,비정상
울산광역시 광진구 도산대로 (은서이읍) 과 같은 유사 주소 있음,비정상
인천광역시 용산구 역삼가 다음주 배송 예정,비정상
광주광역시 노원구 압구정가 (지아이동),정상
제주특별자치도 성남시 분당구 잠실4가 (정자김동),정상
세종특별자치시 마포구 테헤란길 다음주 배송 예정,비정상
전라남도 괴산군 논현길 (영자지박면) 과 같은 유사 주소 있음,비정상
충청북도 충주시 봉은사721길 (옥순윤리) 추가 정보 없음,비정상
충청남도 동해시 서초대537로 (성민홍마을),정상
경기도 부천시 오정구 잠실가,정상
광주광역시 강동구 강남대가,정상
제주특별자치도 충주시 압구정로 (은서오서리),정상
서울특별시 송파구 영동대7로 (수민박김마을) 과 같은 유사 주소 있음,비정상
제주특별자치도 성남시 중원구 잠실196거리 (성수최최면),정상
광주광역시 노원구 압구정길 (승민한김동),정상
광주광역시 서대문구 반포대가,정상
경상남도 강릉시 강남대로 (은서이이동) 그리고 이름은 윤진호,비정상
세종특별자치시 중랑구 석촌호수03가 은 무슨 뜻인가요?,비정상
대구광역시 은평구 개포012로 (지원이읍) 어떤 장소인지 몰라요,비정상
인천광역시 강남구 학동로 (영호고읍) 잘못된 주소라고 생각해요,비정상
대전광역시 서대문구 역삼31길 (성진정리) 잘못된 주소라고 생각해요,비정상
인천광역시 영등포구 테헤란5가,정상
울산광역시 동대문구 잠실196거리 (영수유리) 추가 정보 없음,비정상
제주특별자치도 음성군 학동로 (은주최읍) 의 위치를 파악할 수 없습니다.,비정상
인천광역시 강서구 오금거리,정상
전라남도 안양시 만안구 석촌호수가,정상
경상북도 홍천군 역삼길 (서현박이리),정상
인천광역시 관악구 테헤란23길 (순옥이동) 에서 회의가 있었습니다.,비정상
경기도 화천군 역삼389가 (민석이김리) 는 삭제된 주소입니다.,비정상
충청북도 보령시 개포거리 (유진박마을) 그리고 이름은 김유진,비정상
전라남도 영동군 개포3로 (지영장서마을) 어떤 장소인지 몰라요,비정상
세종특별자치시 서구 서초대로 (은서이이읍) 그리고 이름은 김동현,비정상
울산광역시 북구 백제고분28가 어떤 장소인지 몰라요,비정상
강원도 수원시 오금583로 다음주 배송 예정,비정상
울산광역시 종로구 선릉4길 (정숙박동),정상
전라남도 당진시 압구정가 다음주 배송 예정,비정상
충청남도 아산시 압구정거리,정상
광주광역시 남구 테헤란가 과 같은 유사 주소 있음,비정상
전라북도 안산시 상록구 선릉길 (현준박마을),정상
대구광역시 강서구 선릉거리,정상
충청남도 서천군 도산대거리 의 위치를 파악할 수 없습니다.,비정상
전라북도 양구군 삼성가 (준서주마을) 는 삭제된 주소입니다.,비정상
경상남도 보은군 삼성거리 (영환박한동),정상
전라남도 안양시 만안구 개포거리 (경자이마을) 은 무슨 뜻인가요?,비정상
대전광역시 노원구 잠실814로 (지연차마을),정상
대전광역시 동작구 서초중앙로 (혜진안백마을),정상
충청남도 화천군 영동대69로 (서준이읍) 어떤 장소인지 몰라요,비정상
서울특별시 금천구 테헤란70길,정상
대전광역시 구로구 잠실34거리 (준혁강동),정상
충청북도 김포시 논현거리 에서 회의가 있었습니다.,비정상
대구광역시 영등포구 백제고분가 (영숙이류동),정상
울산광역시 강남구 논현거리 잘못된 주소라고 생각해요,비정상
부산광역시 동작구 서초대36길 의 위치를 파악할 수 없습니다.,비정상
울산광역시 성북구 언주길 (은경김김읍) 과 같은 유사 주소 있음,비정상
강원도 청주시 상당구 가락4로 (중수황동) 다음주 배송 예정,비정상
울산광역시 서대문구 압구정173가 (하윤권동) 그리고 이름은 김지영,비정상
전라북도 천안시 서북구 잠실길,정상
대전광역시 영등포구 잠실61길 잘못된 주소라고 생각해요,비정상
경기도 원주시 오금722가 (도윤김지마을) 에서 회의가 있었습니다.,비정상
대전광역시 마포구 강남대길 에서 회의가 있었습니다.,비정상
세종특별자치시 중구 백제고분756로,정상
충청남도 청주시 청원구 석촌호수723거리,정상
세종특별자치시 동구 역삼가 (서현이마을),정상
부산광역시 서대문구 선릉8거리 은 무슨 뜻인가요?,비정상
세종특별자치시 중랑구 삼성0로 (경희이서읍),정상
대전광역시 중구 잠실가 (도현허최면) 는 삭제된 주소입니다.,비정상
광주광역시 광진구 양재천54거리 에서 회의가 있었습니다.,비정상
광주광역시 중랑구 영동대가 (순옥김읍) 다음주 배송 예정,비정상
인천광역시 강동구 석촌호수가 잘못된 주소라고 생각해요,비정상
인천광역시 강동구 선릉길 (영미안이동),정상
세종특별자치시 양천구 백제고분17로 (현정김면),정상
세종특별자치시 성동구 양재천89거리,정상
인천광역시 성동구 압구정거리 (예원김유리) 는 삭제된 주소입니다.,비정상
대구광역시 관악구 서초중앙거리 (현숙김문읍),정상
경기도 광주시 강남대가 (성수고김리),정상
전라북도 의정부시 양재천거리 잘못된 주소라고 생각해요,비정상
대구광역시 관악구 삼성로 (서현박면) 어떤 장소인지 몰라요,비정상
충청남도 수원시 장안구 학동로,정상
전라북도 고양시 일산서구 도산대길,정상
전라북도 수원시 권선구 서초대87거리 의 위치를 파악할 수 없습니다.,비정상
인천광역시 서구 논현1로 (채원박마을),정상
충청남도 군포시 서초대0길,정상
충청남도 안양시 만안구 역삼624로 (영환권면),정상
서울특별시 서대문구 개포길 (서현박읍),정상
대전광역시 동작구 백제고분길 (민준김리),정상
강원도 원주시 강남대3로,정상
충청북도 용인시 기흥구 백제고분8거리,정상
세종특별자치시 북구 오금거리,정상
경상북도 태백시 서초대거리 에서 회의가 있었습니다.,비정상
대전광역시 구로구 개포165가,정상
인천광역시 성동구 석촌호수5거리,정상
서울특별시 강동구 언주49길,정상
대전광역시 광진구 논현로 (명자김마을) 의 위치를 파악할 수 없습니다.,비정상
부산광역시 남구 반포대603로 (수진남윤동),정상
대전광역시 관악구 가락72거리 (성훈박동),정상
경상남도 용인시 수지구 가락85가 (성호박동),정상
제주특별자치도 청주시 상당구 언주가,정상
충청남도 의왕시 선릉가,정상
인천광역시 노원구 도산대로 (순자이이리),정상
대전광역시 강남구 압구정로 추가 정보 없음,비정상
